0.1005,0.11684
0.101,0.10928
0.1015,0.080654
0.102,0.03723
0.1025,-0.013432
0.103,-0.069357
0.1035,-0.11541
0.104,-0.14601
0.1045,-0.1641
0.105,-0.17594
0.1055,-0.18187
0.106,-0.16772
0.1065,-0.13186
0.107,-0.095346
0.1075,-0.081529
0.108,-0.084819
0.1085,-0.078897
0.109,-0.058501
0.1095,-0.028236
0.11,-0.0038915
0.1105,0.0036755
0.111,0.00071445
0.1115,0.0066365
0.112,0.01815
0.1125,0.033611
0.113,0.053679
0.1135,0.062232
0.114,0.052034
0.1145,0.042494
0.115,0.048415
0.1155,0.057297
0.116,0.05006
0.1165,0.029335
0.117,0.017821
0.1175,0.01815
0.118,0.020781
0.1185,0.036572
0.119,0.061574
0.1195,0.068153
0.12,0.052034
0.1205,0.028019
0.121,0.013544
0.1215,0.010254
0.122,0.01157
0.1225,0.0092675
0.123,0.01157
0.1235,0.010912
0.124,0.0030175
0.1245,0.0043335
0.125,0.014531
0.1255,0.014531
0.126,-0.0061935
0.1265,-0.026262
0.127,-0.021327
0.1275,-0.0019175
0.128,0.0030175
0.1285,-0.0022465
0.129,0.0049915
0.1295,0.015518
0.13,0.013873
0.1305,0.00038545
0.131,0.00038545
0.1315,0.0244
0.132,0.051047
0.1325,0.052692
0.133,0.041178
0.1335,0.044138
0.134,0.056968
0.1345,0.052692
0.135,0.028348
0.1355,-0.0022465
0.136,-0.03317
0.1365,-0.060804
0.137,-0.070344
0.1375,-0.053237
0.138,-0.032841
0.1385,-0.02988
0.139,-0.037118
0.1395,-0.035473
0.14,-0.021327
0.1405,-0.0075095
0.141,-0.0094835
0.1415,-0.0061935
0.142,0.032953
0.1425,0.07868
0.143,0.093813
0.1435,0.13197
0.144,0.20172
0.1445,0.22902
0.145,0.2027
0.1455,0.16948
0.146,0.14875
0.1465,0.12474
0.147,0.093813
0.1475,0.0596
0.148,0.012886
0.1485,-0.050606
0.149,-0.11607
0.1495,-0.17035
0.15,-0.19009
0.1505,-0.16673
0.151,-0.13943
0.1515,-0.1368
0.152,-0.13285
0.1525,-0.12758
0.153,-0.13055
0.1535,-0.11673
0.154,-0.083503
0.1545,-0.056856
0.155,-0.037447
0.1555,-0.027907
0.156,-0.023959
0.1565,-0.016393
0.157,0.0076225
0.1575,0.047099
0.158,0.066508
0.1585,0.056639
0.159,0.068153
0.1595,0.1096
0.16,0.1277
0.1605,0.11618
0.161,0.11355
0.1615,0.13296
0.162,0.14415
0.1625,0.11947
0.163,0.073417
0.1635,0.030322
0.164,-0.0094835
0.1645,-0.048961
0.165,-0.067712
0.1655,-0.069028
0.166,-0.0812
0.1665,-0.11081
0.167,-0.12791
0.1675,-0.11179
0.168,-0.09732
0.1685,-0.10225
0.169,-0.1039
0.1695,-0.093701
0.17,-0.091069
0.1705,-0.1016
0.171,-0.12166
0.1715,-0.15588
0.172,-0.17068
0.1725,-0.14798
0.173,-0.11837
0.1735,-0.10094
0.174,-0.07791
0.1745,-0.067383
0.175,-0.066725
0.1755,-0.058501
0.176,-0.037118
0.1765,-0.012774
0.177,0.016834
0.1775,0.074404
0.178,0.15566
0.1785,0.22343
0.179,0.25172
0.1795,0.23297
0.18,0.20402
0.1805,0.21981
0.181,0.2254
0.1815,0.15533
0.182,0.062232
0.1825,-0.0035625
0.183,-0.029551
0.1835,-0.044026
0.184,-0.086793
0.1845,-0.13219
0.185,-0.14403
0.1855,-0.14305
0.186,-0.14338
0.1865,-0.12758
0.187,-0.091727
0.1875,-0.060146
0.188,-0.049948
0.1885,-0.048632
0.189,-0.037447
0.1895,-0.017379
0.19,0.0059785
0.1905,0.019465
0.191,0.022756
0.1915,0.040849
0.192,0.084273
0.1925,0.11059
0.193,0.097432
0.1935,0.092497
0.194,0.10631
0.1945,0.090523
0.195,0.063877
0.1955,0.047428
0.196,0.039204
0.1965,0.03723
0.197,0.032624
0.1975,0.023742
0.198,0.0076225
0.1985,-0.0081675
0.199,-0.0108
0.1995,-0.020011
0.2,-0.042052
0.2005,-0.068699
0.201,-0.09074
0.2015,-0.098307
0.202,-0.092056
0.2025,-0.079884
0.203,-0.066725
0.2035,-0.055211
0.204,-0.048303
0.2045,-0.041723
0.205,-0.028893
0.2055,-0.013103
0.206,-0.00060155
0.2065,0.0026885
0.207,0.0059785
0.2075,0.01815
0.208,0.031966
0.2085,0.039862
0.209,0.036572
0.2095,0.034269
0.21,0.041836
0.2105,0.05006
0.211,0.060587
0.2115,0.068153
0.212,0.072101
0.2125,0.073088
0.213,0.061574
0.2135,0.05006
0.214,0.034269
0.2145,0.00038545
0.215,-0.030209
0.2155,-0.029222
0.216,-0.0061935
0.2165,0.0076225
0.217,0.0043335
0.2175,0.00071445
0.218,0.0059785
0.2185,0.030322
0.219,0.090523
0.2195,0.13461
0.22,0.15336
0.2205,0.17803
0.221,0.18691
0.2215,0.16783
0.222,0.1277
0.2225,0.10171
0.223,0.072101
0.2235,0.033611
0.224,0.0066365
0.2245,-0.02988
0.225,-0.087451
0.2255,-0.14272
0.226,-0.17101
0.2265,-0.16377
0.227,-0.14568
0.2275,-0.14864
0.228,-0.15028
0.2285,-0.14338
0.229,-0.14864
0.2295,-0.15489
0.23,-0.13186
0.2305,-0.092385
0.231,-0.053895
0.2315,-0.0012595
0.232,0.049731
0.2325,0.059929
0.233,0.040191
0.2335,0.061903
0.234,0.10401
0.2345,0.12375
0.235,0.15994
0.2355,0.21652
0.236,0.23132
0.2365,0.17244
0.237,0.086576
0.2375,0.028348
0.238,-0.0084965
0.2385,-0.048961
0.239,-0.11245
0.2395,-0.18154
0.24,-0.23417
0.2405,-0.24634
0.241,-0.22924
0.2415,-0.20654
0.242,-0.18713
0.2425,-0.16673
0.243,-0.13614
0.2435,-0.1141
0.244,-0.10423
0.2445,-0.094688
0.245,-0.080213
0.2455,-0.060146
0.246,-0.047645
0.2465,-0.041065
0.247,-0.031525
0.2475,-0.020011
0.248,5.65E-05
0.2485,0.045125
0.249,0.087563
0.2495,0.093484
0.25,0.091839
0.2505,0.10533
0.251,0.13757
0.2515,0.1731
0.252,0.2004
0.2525,0.20928
0.253,0.19645
0.2535,0.17244
0.254,0.13428
0.2545,0.075391
0.255,0.032295
0.2555,0.010912
0.256,-0.011787
0.2565,-0.053566
0.257,-0.10982
0.2575,-0.13581
0.258,-0.11739
0.2585,-0.094688
0.259,-0.089753
0.2595,-0.082187
0.26,-0.065738
0.2605,-0.056856
0.261,-0.054224
0.2615,-0.047974
0.262,-0.04271
0.2625,-0.02692
0.263,0.023413
0.2635,0.090852
0.264,0.11355
0.2645,0.096116
0.265,0.083615
0.2655,0.094471
0.266,0.10631
0.2665,0.0948
0.267,0.062232
0.2675,0.029993
0.268,0.018479
0.2685,0.024729
0.269,0.039533
0.2695,0.039204
0.27,-0.0075095
0.2705,-0.075608
0.271,-0.10225
0.2715,-0.099622
0.272,-0.1062
0.2725,-0.10258
0.273,-0.076923
0.2735,-0.046658
0.274,-0.020011
0.2745,-0.0061935
0.275,-0.0108
0.2755,-0.0091545
0.276,0.0036755
0.2765,0.012886
0.277,0.014202
0.2775,0.0089385
0.278,0.011241
0.2785,0.015518
0.279,0.016176
0.2795,0.018808
0.28,0.023084
0.2805,0.037559
0.281,0.05006
0.2815,0.058613
0.282,0.070456
0.2825,0.0948
0.283,0.13099
0.2835,0.17342
0.284,0.18297
0.2845,0.14349
0.285,0.094142
0.2855,0.075062
0.286,0.069798
0.2865,0.034927
0.287,-0.028236
0.2875,-0.079884
0.288,-0.10225
0.2885,-0.11048
0.289,-0.11344
0.2895,-0.10028
0.29,-0.085148
0.2905,-0.075608
0.291,-0.056856
0.2915,-0.034157
0.292,-0.027907
0.2925,-0.034486
0.293,-0.049619
0.2935,-0.065409
0.294,-0.069686
0.2945,-0.067712
0.295,-0.058501
0.2955,-0.049619
0.296,-0.043368
0.2965,-0.035802
0.297,-0.025933
0.2975,-0.018695
0.298,-0.017379
0.2985,-0.012445
0.299,0.013215
0.2995,0.061574
0.3,0.090523
0.3005,0.10434
0.301,0.14184
0.3015,0.19678
0.302,0.23165
0.3025,0.21389
0.303,0.15928
0.3035,0.11421
0.304,0.079338
0.3045,0.033611
0.305,-0.017708
0.3055,-0.06837
0.306,-0.1016
0.3065,-0.13318
0.307,-0.18219
0.3075,-0.21114
0.308,-0.19404
0.3085,-0.15621
0.309,-0.12594
0.3095,-0.12068
0.31,-0.12726
0.3105,-0.12364
0.311,-0.10324
0.3115,-0.071002
0.312,-0.039421
0.3125,-0.018366
0.313,-0.0078385
0.3135,0.0013725
0.314,0.016834
0.3145,0.034598
0.315,0.043151
0.3155,0.023742
0.316,0.0023595
0.3165,0.0013725
0.317,0.0036755
0.3175,0.0036755
0.318,0.026703
0.3185,0.062561
0.319,0.082299
0.3195,0.093813
0.32,0.10204
0.3205,0.12342
0.321,0.13329
0.3215,0.11322
0.322,0.081312
0.3225,0.039533
0.323,-0.0081675
0.3235,-0.044026
0.324,-0.069357
0.3245,-0.096991
0.325,-0.11607
0.3255,-0.10489
0.326,-0.069686
0.3265,-0.041065
0.327,-0.028236
0.3275,-0.020669
0.328,0.0017015
0.3285,0.026045
0.329,0.040849
0.3295,0.043809
0.33,0.059929
0.3305,0.089208
0.331,0.10039
0.3315,0.092168
0.332,0.079667
0.3325,0.11257
0.333,0.16191
0.3335,0.14053
0.334,0.078351
0.3345,0.044796
0.335,0.031308
0.3355,0.0049915
0.336,-0.019682
0.3365,-0.043039
0.337,-0.095675
0.3375,-0.14798
0.338,-0.14436
0.3385,-0.075608
0.339,-0.011787
0.3395,-0.016721
0.34,-0.05883
0.3405,-0.07495
0.341,-0.05225
0.3415,-0.02692
0.342,-0.022972
0.3425,-0.031525
0.343,-0.032841
0.3435,0.0063075
0.344,0.08197
0.3445,0.15073
0.345,0.18527
0.3455,0.18691
0.346,0.18757
0.3465,0.21027
0.347,0.20895
0.3475,0.14579
0.348,0.057297
0.3485,-0.035144
0.349,-0.14272
0.3495,-0.23384
0.35,-0.29306
0.3505,-0.32234
0.351,-0.30326
0.3515,-0.25292
0.352,-0.22299
0.3525,-0.21016
0.353,-0.17792
0.3535,-0.13712
0.354,-0.10949
0.3545,-0.10324
0.355,-0.10094
0.3555,-0.086464
0.356,-0.064093
0.3565,-0.046329
0.357,-0.034157
0.3575,-0.022972
0.358,-0.0052065
0.3585,0.030322
0.359,0.061574
0.3595,0.072101
0.36,0.08197
0.3605,0.11257
0.361,0.14119
0.3615,0.14941
0.362,0.13921
0.3625,0.11191
0.363,0.087892
0.3635,0.081312
0.364,0.076049
0.3645,0.054665
0.365,0.019465
0.3655,-0.020998
0.366,-0.03975
0.3665,-0.037118
0.367,-0.033828
0.3675,-0.035473
0.368,-0.031196
0.3685,-0.024288
0.369,-0.020998
0.3695,-0.026262
0.37,-0.030209
0.3705,-0.026262
0.371,-0.0108
0.3715,0.0066365
0.372,0.016505
0.3725,0.029993
0.373,0.055323
0.3735,0.10072
0.374,0.16948
0.3745,0.23396
0.375,0.23856
0.3755,0.21027
0.376,0.19349
0.3765,0.18264
0.377,0.1504
0.3775,0.10467
0.378,0.047428
0.3785,-0.021985
0.379,-0.092385
0.3795,-0.12758
0.38,-0.12495
0.3805,-0.13186
0.381,-0.15785
0.3815,-0.16114
0.382,-0.13219
0.3825,-0.10916
0.383,-0.099294
0.3835,-0.078568
0.384,-0.057843
0.3845,-0.050277
0.385,-0.055211
0.3855,-0.05883
0.386,-0.05225
0.3865,-0.043039
0.387,-0.035802
0.3875,-0.030538
0.388,-0.025604
0.3885,-0.011129
0.389,0.0089385
0.3895,0.02111
0.39,0.017492
0.3905,0.0066365
0.391,0.0046625
0.3915,0.014202
0.392,0.023742
0.3925,0.031308
0.393,0.039204
0.3935,0.06914
0.394,0.1096
0.3945,0.12934
0.395,0.13757
0.3955,0.1379
0.396,0.12342
0.3965,0.12934
0.397,0.16717
0.3975,0.20303
0.398,0.19908
0.3985,0.17902
0.399,0.18132
0.3995,0.18297
0.4,0.16783
0.4005,0.16652
0.401,0.1675
0.4015,0.12803
0.402,0.055652
0.4025,0.0059785
0.403,-0.019353
0.4035,-0.074621
0.404,-0.15357
0.4045,-0.24108
0.405,-0.30852
0.4055,-0.3355
0.406,-0.32793
0.4065,-0.33188
0.407,-0.34536
0.4075,-0.33615
0.408,-0.29898
0.4085,-0.24766
0.409,-0.19996
0.4095,-0.16509
0.41,-0.13351
0.4105,-0.10719
0.411,-0.087122
0.4115,-0.075936
0.412,-0.063765
0.4125,-0.045013
0.413,-0.028564
0.4135,-0.018366
0.414,-0.0081675
0.4145,-0.0065225
0.415,-0.0052065
0.4155,0.017492
0.416,0.089866
0.4165,0.15632
0.417,0.16257
0.4175,0.14184
0.418,0.13658
0.4185,0.13987
0.419,0.12243
0.4195,0.090194
0.42,0.042822
0.4205,-0.0075095
0.421,-0.038434
0.4215,-0.044684
0.422,-0.030538
0.4225,-0.013103
0.423,-0.017379
0.4235,-0.035473
0.424,-0.034486
0.4245,-0.011129
0.425,0.017492
0.4255,0.038217
0.426,0.039862
0.4265,0.03723
0.427,0.04677
0.4275,0.056968
0.428,0.048086
0.4285,0.034927
0.429,0.029006
0.4295,0.024729
0.43,0.026374
0.4305,0.04348
0.431,0.06914
0.4315,0.082299
0.432,0.072759
0.4325,0.056968
0.433,0.049073
0.4335,0.039204
0.434,0.02769
0.4345,0.015189
0.435,-0.0032335
0.4355,-0.012116
0.436,0.00038545
0.4365,0.019794
0.437,0.030651
0.4375,0.035585
0.438,0.053679
0.4385,0.081641
0.439,0.095458
0.4395,0.083615
0.44,0.073088
0.4405,0.075391
0.441,0.07868
0.4415,0.059271
0.442,0.022097
0.4425,-0.0045495
0.443,-0.019353
0.4435,-0.040079
0.444,-0.058172
0.4445,-0.063765
0.445,-0.060475
0.4455,-0.062449
0.446,-0.065409
0.4465,-0.069686
0.447,-0.073305
0.4475,-0.069028
0.448,-0.057514
0.4485,-0.047974
0.449,-0.039092
0.4495,-0.034486
0.45,-0.037118
0.4505,-0.037118
0.451,-0.026262
0.4515,-0.01705
0.452,-0.017379
0.4525,-0.017379
0.453,-0.0022465
0.4535,0.041178
0.454,0.12737
0.4545,0.24646
0.455,0.31653
0.4555,0.31061
0.456,0.28067
0.4565,0.2606
0.457,0.24613
0.4575,0.21882
0.458,0.16553
0.4585,0.064864
0.459,-0.073963
0.4595,-0.20029
0.46,-0.28187
0.4605,-0.31773
0.461,-0.30424
0.4615,-0.26838
0.462,-0.23944
0.4625,-0.21838
0.463,-0.20489
0.4635,-0.19601
0.464,-0.17397
0.4645,-0.15127
0.465,-0.12923
0.4655,-0.10521
0.466,-0.087779
0.4665,-0.081529
0.467,-0.077581
0.4675,-0.064422
0.468,-0.041065
0.4685,-0.015077
0.469,0.015518
0.4695,0.049731
0.47,0.067166
0.4705,0.076707
0.471,0.087234
0.4715,0.089208
0.472,0.081312
0.4725,0.069469
0.473,0.060587
0.4735,0.057297
0.474,0.05631
0.4745,0.057955
0.475,0.063219
0.4755,0.057955
0.476,0.034598
0.4765,0.010583
0.477,-0.0012595
0.4775,-0.011787
0.478,-0.020998
0.4785,-0.025933
0.479,-0.031525
0.4795,-0.038105
0.48,-0.039421
0.4805,-0.02988
0.481,-0.016064
0.4815,-0.015406
0.482,-0.023301
0.4825,-0.026262
0.483,-0.017379
0.4835,0.032624
0.484,0.088879
0.4845,0.096774
0.485,0.079009
0.4855,0.077694
0.486,0.079667
0.4865,0.052363
0.487,0.020123
0.4875,-0.012116
0.488,-0.047974
0.4885,-0.057185
0.489,-0.036131
0.4895,-0.0094835
0.49,-0.0038915
0.4905,-0.01705
0.491,-0.0108
0.4915,0.0046625
0.492,0.00071445
0.4925,-0.0048775
0.493,0.016505
0.4935,0.044467
0.494,0.060587
0.4945,0.068482
0.495,0.079667
0.4955,0.098748
0.496,0.13066
0.4965,0.1448
0.497,0.12276
0.4975,0.096774
0.498,0.078351
0.4985,0.05335
0.499,0.023742
